1.029856548484531231e-06,1.684255948930513114e-06,2.264104750793194398e-06,3.061518100366811268e-06,3.630056880865595303e-06,4.408180757309310138e-06,5.711436187993967906e-06,5.769878498540492728e-06,7.209986506495624781e-06,9.604185834177769721e-06,1.157461883849464357e-05,1.632431121834088117e-05,2.483043135725893080e-05,8.019624510779976845e-05,7.849093526601791382e-05,1.891186984721571207e-04,3.058592556044459343e-04,6.231181905604898930e-04,1.173048527929359372e-03,2.234002082157219310e-03,4.258312941224019244e-03,8.120892340252219348e-03,1.549072914291042113e-02,2.945243242431691052e-02,5.634557248291034981e-02,1.195923947223491943e-01,2.344719123484874832e-01
3.255062983953393996e-05,5.323419463820755482e-05,7.156145875342190266e-05,9.676526678958907723e-05,1.147350412793457508e-04,1.393292186548933387e-04,1.805211504688486457e-04,1.823682978283613920e-04,2.278857282362878323e-04,3.035591798834502697e-04,3.658384375739842653e-04,5.159618449397385120e-04,7.848147070035338402e-04,2.534759696573019028e-03,2.480859402567148209e-03,3.477469030767679214e-03,4.667283855378627777e-03,4.369487523048904419e-03,4.664636579994330449e-03,4.794241231478192329e-03,4.969487220048904419e-03,5.269487220048904419e-03,5.869482354611894419e-03,6.869484623408904420e-03,8.446279235757494781e-03,1.266281066604261962e-02,1.569487573322904419e-02
