9.024142855196259916e-06,1.233324383065337315e-05,2.547182157286442816e-05,2.441860669932793826e-05,3.593467044993303716e-05,3.698438376886770129e-05,5.827225686516612768e-05,5.194060577196069062e-05,5.935080480412580073e-05,7.382869807770475745e-05,1.009784609777852893e-04,1.200021069962531328e-04,1.901829236885532737e-04,3.133879508823156357e-04,6.570333498530089855e-04,1.127434661611914635e-03,2.562370849773287773e-03,4.971027374267578125e-03,1.026977971196174622e-02,2.132716216146945953e-02,4.297248274087905884e-02,8.661829680204391479e-02
8.978910773294046521e-05,1.227142347488552332e-04,2.534414525143802166e-04,2.429620508337393403e-04,3.575455048121511936e-04,3.679899964481592178e-04,5.798014462925493717e-04,5.168024217709898949e-04,5.905329016968607903e-04,7.345861522480845451e-04,1.004722784273326397e-03,1.194006297737360001e-03,1.892296364530920982e-03,3.118170425295829773e-03,6.537398323416709900e-03,1.121783349663019180e-02,2.549526281654834747e-02,4.946109279990196228e-02,1.021830439567565918e-01,2.122025787830352783e-01,4.275707304477691650e-01,8.618410229682922363e-01
