1.000000,0.009061,0.009061,1.000000,
1.000000,0.019789,0.016625,0.019789,1.000000,0.011201,0.016625,0.011201,1.000000,
1.000000,-0.001338,0.002175,-0.005399,-0.001338,1.000000,-0.018230,0.009194,0.002175,-0.018230,1.000000,0.004004,-0.005399,0.009194,0.004004,1.000000,
1.000000,-0.004267,0.002344,0.007326,0.014127,-0.004267,1.000000,-0.000754,-0.019341,0.010261,0.002344,-0.000754,1.000000,-0.015026,0.000975,0.007326,-0.019341,-0.015026,1.000000,-0.003634,0.014127,0.010261,0.000975,-0.003634,1.000000,
1.000000,-0.004995,-0.001392,0.001981,0.014179,-0.007392,-0.004995,1.000000,0.005197,0.002607,0.004808,-0.001203,-0.001392,0.005197,1.000000,0.017012,-0.009187,-0.006805,0.001981,0.002607,0.017012,1.000000,0.003370,0.018212,0.014179,0.004808,-0.009187,0.003370,1.000000,-0.005187,-0.007392,-0.001203,-0.006805,0.018212,-0.005187,1.000000,
1.000000,0.004022,0.009706,-0.008506,0.007347,-0.002382,0.001659,0.004022,1.000000,0.007875,0.002527,-0.011672,-0.008976,0.007013,0.009706,0.007875,1.000000,-0.007933,-0.001638,-0.016187,-0.017302,-0.008506,0.002527,-0.007933,1.000000,0.006038,0.010187,0.009701,0.007347,-0.011672,-0.001638,0.006038,1.000000,-0.006593,-0.008857,-0.002382,-0.008976,-0.016187,0.010187,-0.006593,1.000000,-0.012581,0.001659,0.007013,-0.017302,0.009701,-0.008857,-0.012581,1.000000,
1.000000,0.000800,0.004400,-0.006000,0.004800,0.009800,0.003400,0.010602,0.000800,1.000000,0.009264,-0.001605,0.010828,0.007785,-0.002180,0.007726,0.004400,0.009264,1.000000,-0.003983,-0.002092,0.003849,-0.007467,-0.011958,-0.006000,-0.001605,-0.003983,1.000000,0.011208,0.010196,-0.003795,-0.005821,0.004800,0.010828,-0.002092,0.011208,1.000000,-0.008578,-0.017830,0.001909,0.009800,0.007785,0.003849,0.010196,-0.008578,1.000000,0.007216,-0.013660,0.003400,-0.002180,-0.007467,-0.003795,-0.017830,0.007216,1.000000,0.008880,0.010602,0.007726,-0.011958,-0.005821,0.001909,-0.013660,0.008880,1.000000,
1.000000,0.014548,0.010952,0.017475,-0.003051,0.005593,0.006780,0.004260,-0.007598,0.014548,1.000000,-0.018082,0.014924,-0.006885,0.006589,-0.004234,-0.019502,0.005404,0.010952,-0.018082,1.000000,0.008913,-0.009678,-0.009811,-0.009831,-0.004309,-0.003797,0.017475,0.014924,0.008913,1.000000,0.008918,-0.005785,-0.004954,0.011464,-0.003005,-0.003051,-0.006885,-0.009678,0.008918,1.000000,0.021790,-0.011033,-0.013106,-0.012597,0.005593,0.006589,-0.009811,-0.005785,0.021790,1.000000,-0.014004,-0.006588,-0.005200,0.006780,-0.004234,-0.009831,-0.004954,-0.011033,-0.014004,1.000000,0.008239,0.007201,0.004260,-0.019502,-0.004309,0.011464,-0.013106,-0.006588,0.008239,1.000000,0.000996,-0.007598,0.005404,-0.003797,-0.003005,-0.012597,-0.005200,0.007201,0.000996,1.000000,
1.000000,0.009426,0.007625,-0.001613,-0.006848,0.005507,0.021817,-0.007777,-0.002214,0.006542,0.009426,1.000000,0.002182,-0.000190,0.000636,-0.009330,-0.005612,-0.000418,0.010811,-0.003156,0.007625,0.002182,1.000000,0.010809,0.001234,0.004469,-0.003012,0.003783,0.003810,0.012243,-0.001613,-0.000190,0.010809,1.000000,-0.001618,0.025168,-0.000194,-0.008591,0.032595,0.008578,-0.006848,0.000636,0.001234,-0.001618,1.000000,0.011069,-0.015778,0.012633,-0.011820,-0.000282,0.005507,-0.009330,0.004469,0.025168,0.011069,1.000000,-0.019757,0.021868,0.006162,0.000038,0.021817,-0.005612,-0.003012,-0.000194,-0.015778,-0.019757,1.000000,-0.003611,-0.019593,0.013229,-0.007777,-0.000418,0.003783,-0.008591,0.012633,0.021868,-0.003611,1.000000,-0.006390,-0.011961,-0.002214,0.010811,0.003810,0.032595,-0.011820,0.006162,-0.019593,-0.006390,1.000000,-0.002824,0.006542,-0.003156,0.012243,0.008578,-0.000282,0.000038,0.013229,-0.011961,-0.002824,1.000000,
1.000000,-0.019269,0.010245,-0.018306,-0.005775,-0.004727,-0.003477,0.010317,-0.011484,0.006868,-0.000428,-0.019269,1.000000,0.001546,-0.004236,0.015542,0.015358,0.018443,-0.008429,0.001240,-0.010777,0.004390,0.010245,0.001546,1.000000,-0.017084,0.004662,-0.007102,-0.001502,0.001533,-0.003506,0.007254,0.003178,-0.018306,-0.004236,-0.017084,1.000000,0.013710,0.005534,-0.006135,0.004956,-0.006138,0.019436,0.012586,-0.005775,0.015542,0.004662,0.013710,1.000000,-0.003112,0.008910,0.001926,-0.010297,0.003660,-0.011226,-0.004727,0.015358,-0.007102,0.005534,-0.003112,1.000000,-0.003321,0.001746,0.005476,0.003843,0.004582,-0.003477,0.018443,-0.001502,-0.006135,0.008910,-0.003321,1.000000,0.004053,-0.010475,-0.003642,0.006818,0.010317,-0.008429,0.001533,0.004956,0.001926,0.001746,0.004053,1.000000,-0.007150,0.011629,-0.022812,-0.011484,0.001240,-0.003506,-0.006138,-0.010297,0.005476,-0.010475,-0.007150,1.000000,-0.018041,-0.012784,0.006868,-0.010777,0.007254,0.019436,0.003660,0.003843,-0.003642,0.011629,-0.018041,1.000000,-0.000390,-0.000428,0.004390,0.003178,0.012586,-0.011226,0.004582,0.006818,-0.022812,-0.012784,-0.000390,1.000000,
