5.824863819725578651e-06,8.265301403298508376e-06,8.071586307778488845e-06,8.928031093091703951e-06,9.928643521561753005e-06,1.057982444763183594e-05,1.076273656508419663e-05,1.197904384753201157e-05,1.135841012001037598e-05,1.229159533977508545e-05,1.138448715209960938e-05,1.135356706072343513e-05,1.231133956025587395e-05,1.178123056888580322e-05,1.210682057717349380e-05,1.191459614346968010e-05,1.167468690255191177e-05,1.219026762555586174e-05,1.172646898339735344e-05,9.033828973770141602e-06,1.029856503009796143e-05,1.177079957415116951e-05,1.198723930428968742e-05,1.150369644165039062e-05,1.220777630805969238e-05,1.178644561150576919e-05,1.120716297009494156e-05,1.146309114119503647e-05
1.344154838989197742e-06,3.812780732914688997e-06,1.366283527204359416e-06,9.724680012368480675e-07,1.166489141724014189e-06,6.598329491680487990e-07,4.828497708331269678e-07,3.349685812281677499e-06,6.367675382534798700e-07,3.054053649975685403e-06,6.290117084972735029e-07,1.106709191844856832e-06,3.550034307409077883e-06,6.910865408826794010e-07,3.418718506509321742e-06,2.374012865402619354e-06,2.042148935288423672e-06,2.587937842690735124e-06,5.301175747263187077e-07,2.732099119384656660e-06,2.846340066753327847e-06,9.250136940863740165e-07,2.498932872185832821e-06,5.163795435692009050e-07,2.664488874870585278e-06,5.875219812878640369e-07,5.640222298097796738e-07,7.991055213096842635e-07
4.417800028022611514e-06,6.080899311200482771e-06,5.677050012309337035e-06,6.038700121280271560e-06,6.554949322890024632e-06,6.931500593054806814e-06,7.014850325504085049e-06,7.812899639247916639e-06,7.216550329758320004e-06,7.786300557199865580e-06,7.281300440808990970e-06,7.284650109795620665e-06,8.024950147955678403e-06,7.459850166924297810e-06,7.949950486363377422e-06,7.623650162713602185e-06,7.635800102434586734e-06,7.868550710554700345e-06,7.359799838013714179e-06,6.036400009179487824e-06,6.853400009276811033e-06,7.452599675161764026e-06,7.744600225123576820e-06,7.382899639196693897e-06,7.881599231041036546e-06,7.439150067511945963e-06,7.273049959621857852e-06,7.330750577239086851e-06
4.417800028022611514e-06,6.080899311200482771e-06,5.677050012309337035e-06,6.038700121280271560e-06,6.554949322890024632e-06,6.931500593054806814e-06,7.014850325504085049e-06,7.812899639247916639e-06,7.216550329758320004e-06,7.786300557199865580e-06,7.281300440808990970e-06,7.284650109795620665e-06,8.024950147955678403e-06,7.459850166924297810e-06,7.949950486363377422e-06,7.623650162713602185e-06,7.635800102434586734e-06,7.868550710554700345e-06,7.359799838013714179e-06,6.036400009179487824e-06,6.853400009276811033e-06,7.452599675161764026e-06,7.744600225123576820e-06,7.382899639196693897e-06,7.881599231041036546e-06,7.439150067511945963e-06,7.273049959621857852e-06,7.330750577239086851e-06
