1.622110576136037707e-04,2.210561651736497879e-03,3.121335990726947784e-03,6.020752247422933578e-03,9.453352540731430054e-03,1.400489173829555511e-02,1.884020864963531494e-02,2.507706917822360992e-02,3.165762498974800110e-02,4.040735587477684021e-02,5.000279843807220459e-02,5.957698449492454529e-02,7.096340507268905640e-02,8.189092576503753662e-02,9.341515600681304932e-02,1.083744317293167114e-01,1.215297281742095947e-01,1.379386037588119507e-01,1.551760733127593994e-01,1.731488108634948730e-01,1.947638690471649170e-01,2.121530324220657349e-01,2.325106561183929443e-01,2.569516301155090332e-01,2.791585028171539307e-01,3.038399219512939453e-01,3.259534537792205811e-01,3.566689193248748779e-01,3.900800943374633789e-01,4.201692938804626465e-01
2.228813718829769641e-05,8.372572250664234161e-03,3.659185022115707397e-04,6.618393817916512489e-04,1.066817203536629677e-03,1.526358304545283318e-03,1.436877995729446411e-03,1.861701952293515205e-03,2.101185265928506851e-03,2.931900089606642723e-03,1.083911955356597900e-02,3.805706975981593132e-03,1.221009250730276108e-02,4.301148001104593277e-03,3.780268598347902298e-03,1.191317476332187653e-02,1.236220821738243103e-02,1.491841208189725876e-02,1.562189590185880661e-02,1.305844355374574661e-02,1.601680926978588104e-02,1.809192448854446411e-02,1.879992894828319550e-02,2.003904990851879120e-02,2.220050990581512451e-02,2.353966236114501953e-02,1.918962597846984863e-02,2.900196053087711334e-02,3.004471026360988617e-02,3.311179578304290771e-02
