8.086411654949187929e-04,1.358196884393692060e-03,1.826211661100387651e-03,2.472204864025115759e-03,3.184809386730194126e-03,4.034832864999770945e-03,5.111194550991058662e-03,6.718997061252594133e-03,8.960942924022673867e-03,1.298981741070747396e-02,2.070267811417579595e-02,3.661711752414703591e-02,6.962568774819373474e-02,1.406801231205463409e-01,2.964262902736664040e-01,6.342428700625896143e-01,1.378743799626827249e+00,3.025617258846759583e+00,6.672445351332426000e+00,1.358230312243103910e+01,2.854278915151953555e+01,6.155872373327613190e+01,1.309730389164388100e+02,2.841046506360173112e+02,6.734612880070507117e+02
1.962643491752606489e-04,5.948955390272530784e-05,6.244596377626044790e-05,1.769124232953831909e-04,9.550429384490836558e-05,1.129263027769388385e-04,1.339785784229718024e-04,5.085298465288698661e-04,1.415754921406751216e-04,1.148719812085698035e-04,1.524662017988370267e-04,5.885715739101826964e-04,6.292493643996219330e-04,1.555658646200224317e-03,3.391479429059770980e-03,6.037506301815945275e-03,2.837261514498719966e-02,7.385955960295625955e-02,8.106498232051587705e-01,8.137713534156600925e-01,3.469915657794519492e-01,1.100648689297894167e+00,3.890992785116416108e+00,8.653194881026280427e+00,3.165017995987256683e+01
8.028337599999923850e-04,1.358936399999976976e-03,1.828466519999993965e-03,2.473917079999985325e-03,3.186560940000005091e-03,4.037032140000027490e-03,5.113419579999983061e-03,6.721848880000020655e-03,8.962714259999974772e-03,1.299144987999992056e-02,2.070388182000001964e-02,3.661250322000004359e-02,6.962449615999992403e-02,1.406762208200000308e-01,2.964183604999999222e-01,6.342192013999996547e-01,1.378687803560000313e+00,3.025469685420001831e+00,6.672193242839999705e+00,1.358175280372000060e+01,2.854134319137998332e+01,6.155588946240007431e+01,1.309571633067000107e+02,2.840767638013199985e+02,6.733992332493793356e+02
1.525675207843056179e-04,5.957259788997896572e-05,6.199389635450116274e-05,1.768893789915070751e-04,9.552331947570699754e-05,1.130596258199816144e-04,1.338096159129211209e-04,5.088281431902975244e-04,1.415073059191757868e-04,1.149853330310906716e-04,1.528981629151995858e-04,5.896824769992829642e-04,6.287935997313668854e-04,1.554770502257591010e-03,3.391639494025444363e-03,6.033625183038624981e-03,2.837054460348456195e-02,7.382240465960188125e-02,8.106301708711336484e-01,8.137030211004334657e-01,3.468845003866827259e-01,1.100606594231516411e+00,3.865382313319877916e+00,8.626116046589960007e+00,3.161945136497399389e+01
