7.959409803152084307e-04,1.333428919315338048e-03,1.807927265763282880e-03,2.367623597383499128e-03,3.016863986849784886e-03,3.793509677052497864e-03,5.209763273596763368e-03,6.191845461726189041e-03,8.409240767359733165e-03,1.217149920761585215e-02,1.954879246652126146e-02,3.462977096438407676e-02,6.617076307535171842e-02,1.326084163784980730e-01,2.758266162127256393e-01,5.809799548983574091e-01,1.243180514872074038e+00,2.663841991126537412e+00,5.793262819945812048e+00,1.284967574119567857e+01,2.947749034389853406e+01,6.286256587646901295e+01,1.473595875354111229e+02
1.768233595199185534e-04,3.881516782364166185e-05,5.915086367250884416e-05,5.102070051856562284e-05,1.832480016824050879e-04,7.166237482503367445e-05,4.394077571057398990e-03,2.036738652262628959e-04,3.339950789442445501e-04,1.389694633215333649e-04,3.001239175480160948e-04,3.402823554544355989e-04,8.476583902798366004e-04,6.737975194098270657e-04,3.421489891291333053e-03,3.696819092684578388e-03,1.434964959866713401e-02,3.955679225500026430e-02,7.768328011623752694e-02,2.051820835583753888e-01,6.404560046382317129e-01,1.842884050213423164e+00,9.792881994244760913e-01
7.963189999999986755e-04,1.333786960000011776e-03,1.808202389999995479e-03,2.367865129999988452e-03,3.016895080000003924e-03,3.793464289999981358e-03,5.209707759999977067e-03,6.191292299999986808e-03,8.408457740000025923e-03,1.217081266000001952e-02,1.954710755999994679e-02,3.462612772999994898e-02,6.616552943000003628e-02,1.325974654599999247e-01,2.758043216899999650e-01,5.809337766599993458e-01,1.243074525330001512e+00,2.663582528509996994e+00,5.792370213080001662e+00,1.284903759886000962e+01,2.947595039429000607e+01,6.285926379121998053e+01,1.473456768863099455e+02
1.763683455959139362e-04,3.881154672541817777e-05,5.916604104229825160e-05,5.109204866233030078e-05,1.836180589411578925e-04,7.140735440502221827e-05,4.394209994815713796e-03,2.037303375290451350e-04,3.343747046502710965e-04,1.391995050865983664e-04,3.001696999167986508e-04,3.406154769190012028e-04,8.475713056879165827e-04,6.730331012578943950e-04,3.421605849800966447e-03,3.697340612571422755e-03,1.434993470649489379e-02,3.956864761133541131e-02,7.767178587440462523e-02,2.051367788163111772e-01,6.403639724932863597e-01,1.842017605581945716e+00,9.802526714893755599e-01
